2104.87278 18.449 0.034
2112.91310 18.627 0.047
2115.88914 18.408 0.041
2116.91702 18.622 0.046
2117.87540 18.607 0.043
2123.87100 18.711 0.053
2128.87091 18.624 0.068
2130.80969 18.636 0.047
2131.80271 18.555 0.049
2132.84744 18.427 0.048
2133.85849 18.746 0.064
2134.85306 18.670 0.065
2135.88740 18.733 0.050
2136.89375 18.459 0.056
2140.85651 18.734 0.069
2141.76669 18.570 0.062
2142.86349 18.614 0.051
2143.86408 18.566 0.043
2144.79191 18.656 0.038
2156.71706 18.576 0.052
2160.79627 18.510 0.043
2162.80662 18.766 0.047
2165.79408 18.772 0.053
2166.79744 18.619 0.039
2167.73069 18.730 0.049
2168.75525 18.641 0.047
2172.79356 18.766 0.049
2172.81303 18.758 0.046
2173.74958 18.525 0.039
2174.73333 18.580 0.033
2177.68143 18.572 0.042
2184.74276 18.413 0.053
2185.70619 18.723 0.069
2187.65102 18.445 0.062
2189.73264 18.897 0.088
2190.73273 18.636 0.053
2192.70142 18.769 0.035
2193.72234 18.588 0.033
2194.69344 18.470 0.037
2200.70785 18.661 0.047
2203.59609 18.516 0.048
2206.64580 18.733 0.062
2211.69781 18.656 0.048
2212.68442 18.443 0.042
2214.68442 18.618 0.073
2215.72044 18.533 0.055
2217.67959 18.656 0.054
2219.71656 18.548 0.048
2222.76587 18.711 0.071
2223.67096 18.501 0.050
2225.63517 18.461 0.037
2228.59688 18.468 0.040
2230.53499 18.652 0.056
2232.54798 18.609 0.045
2234.58999 18.623 0.041
2236.57925 18.482 0.042
2239.52677 18.605 0.060
2241.57156 18.662 0.055
2243.60994 18.523 0.044
2249.56609 18.449 0.033
2251.61618 18.647 0.043
2254.56495 18.588 0.055
2256.59116 18.675 0.060
2259.61205 18.689 0.045
2262.61853 18.755 0.067
2266.61040 18.670 0.060
2271.58533 18.497 0.048
2273.58457 18.679 0.066
2276.57923 18.709 0.062
2280.57316 18.734 0.062
2285.56912 18.551 0.035
2289.60500 18.580 0.042
2291.61024 18.763 0.047
2293.60656 18.570 0.044
2295.60327 18.667 0.050
2297.60784 18.525 0.041
2299.60249 18.557 0.049
2301.59402 18.537 0.062
2460.92727 18.579 0.073
2464.88465 18.582 0.040
2466.87816 18.662 0.063
2468.87241 18.552 0.044
2470.86334 18.557 0.037
2472.88343 18.587 0.042
